,loss,mae_metric,mean_squared_error,psnr,iou
0,0.07653730362653732,98.05183410644531,0.07653728872537613,15.341913223266602,0.8354729413986206
1,0.04993525892496109,55.725486755371094,0.04993527755141258,18.234874725341797,0.8787122964859009
2,0.04222125560045242,50.957664489746094,0.04222124442458153,18.93724822998047,0.8870941400527954
3,0.06547801941633224,54.27517318725586,0.06547799706459045,18.467561721801758,0.8838053941726685
4,0.05617840215563774,55.14346694946289,0.056178417056798935,18.448457717895508,0.8847858905792236
5,0.06318066269159317,54.84172439575195,0.06318067759275436,18.142702102661133,0.8829915523529053
6,0.0675075352191925,52.45063018798828,0.06750757247209549,18.318193435668945,0.8825138211250305
7,0.04997703805565834,44.77939987182617,0.049977000802755356,18.8809871673584,0.8925966024398804
8,0.05667553469538689,50.023223876953125,0.05667555704712868,18.268390655517578,0.8882427215576172
9,0.0439276285469532,42.42678451538086,0.043927617371082306,19.732929229736328,0.8956485986709595
10,0.055733874440193176,46.06175231933594,0.055733878165483475,19.090883255004883,0.8891803622245789
11,0.044800762087106705,40.10163879394531,0.0448007769882679,19.729110717773438,0.8949202299118042
12,0.04210923612117767,36.437984466552734,0.042109254747629166,20.509239196777344,0.8999763131141663
13,0.05441558361053467,38.89778137207031,0.05441560223698616,19.948076248168945,0.8967430591583252
14,0.035880573093891144,35.10660171508789,0.03588058426976204,20.30613899230957,0.8951320052146912
15,0.045776959508657455,38.28081512451172,0.04577694833278656,20.589778900146484,0.9026516079902649
16,0.05116502195596695,38.204734802246094,0.05116499960422516,19.835603713989258,0.8935093283653259
17,0.03838403895497322,34.94996643066406,0.038384053856134415,20.874536514282227,0.9019284248352051
18,0.06460598856210709,45.611698150634766,0.06460601836442947,19.825969696044922,0.8941600918769836
19,0.05796264857053757,37.59733200073242,0.057962678372859955,19.98346710205078,0.8961767554283142
20,0.03965633362531662,30.970909118652344,0.03965631499886513,21.036048889160156,0.9001696109771729
21,0.045034606009721756,34.17500305175781,0.04503460228443146,20.709579467773438,0.9013113975524902
22,0.053181130439043045,33.72756576538086,0.05318112671375275,21.081384658813477,0.9049457311630249
23,0.03324054554104805,31.312772750854492,0.03324053809046745,21.903135299682617,0.9056558012962341
24,0.040557097643613815,33.89581298828125,0.04055709019303322,20.644908905029297,0.8981872797012329
25,0.04383126273751259,36.425079345703125,0.0438312329351902,21.32051658630371,0.9054314494132996
26,0.0475597158074379,34.96717071533203,0.04755972698330879,20.988704681396484,0.9023938775062561
27,0.047169074416160583,34.33846664428711,0.04716910049319267,20.902265548706055,0.9010480046272278
28,0.05600065365433693,35.6523551940918,0.05600066855549812,21.017175674438477,0.9033275246620178
29,0.0503116250038147,31.794403076171875,0.0503116138279438,21.16042709350586,0.9011099934577942
30,0.04723205417394638,33.80864334106445,0.04723206162452698,21.372344970703125,0.9035423398017883
31,0.04335822910070419,34.05879592895508,0.04335824400186539,20.951679229736328,0.9017239809036255
32,0.02977142669260502,30.49625015258789,0.02977142669260502,21.53561782836914,0.9015756249427795
33,0.03955606371164322,30.602760314941406,0.03955605626106262,21.4683895111084,0.9011337757110596
34,0.04202508553862572,30.26373863220215,0.04202508553862572,22.006237030029297,0.9100197553634644
35,0.05018753558397293,35.223388671875,0.050187550485134125,21.253408432006836,0.9027109742164612
36,0.051246270537376404,35.27439498901367,0.05124626308679581,21.246681213378906,0.9032915830612183
37,0.03797724470496178,30.37400245666504,0.03797722980380058,21.563905715942383,0.9057596921920776
