,loss,mae_metric,mean_squared_error,psnr,iou
0,0.05210496485233307,51.066490173339844,0.05210494250059128,19.883563995361328,0.9046218395233154
1,0.058512356132268906,55.95868682861328,0.0585123710334301,18.279441833496094,0.8895760178565979
2,0.06022467091679573,53.396785736083984,0.06022468954324722,18.720176696777344,0.8905473351478577
3,0.06604298949241638,60.756744384765625,0.06604297459125519,17.485807418823242,0.878557026386261
4,0.062027402222156525,54.17316436767578,0.06202739104628563,18.19085693359375,0.88834148645401
5,0.06479822844266891,56.44754409790039,0.06479822844266891,17.858884811401367,0.883468747138977
6,0.06173044815659523,58.71006774902344,0.06173045560717583,17.738719940185547,0.8816092610359192
7,0.05390523746609688,58.39796829223633,0.053905244916677475,17.97694206237793,0.8819441795349121
8,0.044909603893756866,49.72550582885742,0.04490962252020836,18.531028747558594,0.8910577893257141
9,0.05221322923898697,55.38471603393555,0.052213218063116074,18.42327880859375,0.8877751231193542
10,0.058379560708999634,54.078468322753906,0.058379560708999634,18.086679458618164,0.8890334367752075
11,0.04741206020116806,51.515235900878906,0.04741206020116806,18.86346435546875,0.8908088803291321
12,0.05677480250597,50.471885681152344,0.0567748062312603,18.60626220703125,0.8887229561805725
13,0.06929091364145279,54.89558792114258,0.06929095834493637,18.14232063293457,0.8886905312538147
14,0.045836761593818665,46.391780853271484,0.04583675041794777,18.939668655395508,0.8895784020423889
15,0.05391235649585724,49.36075973510742,0.05391235649585724,18.471872329711914,0.8931538462638855
16,0.06231681630015373,51.735687255859375,0.062316831201314926,18.58069610595703,0.8894771337509155
17,0.0524604357779026,42.62468338012695,0.0524604432284832,19.44548988342285,0.8974953293800354
18,0.04444712772965431,40.29403305053711,0.04444711655378342,20.02743148803711,0.8988640308380127
19,0.04134933650493622,37.98887634277344,0.04134931415319443,21.061275482177734,0.9066372513771057
20,0.05396972596645355,41.043243408203125,0.05396972596645355,19.778793334960938,0.9000453948974609
21,0.04825372248888016,41.693233489990234,0.04825374111533165,19.91742706298828,0.8997817039489746
22,0.04154381528496742,36.96834945678711,0.041543807834386826,20.62095832824707,0.9078587293624878
23,0.04944001883268356,39.22514724731445,0.049440011382102966,19.74782943725586,0.9023298025131226
24,0.06547749042510986,41.294715881347656,0.06547747552394867,20.093870162963867,0.9028038382530212
25,0.028223320841789246,30.57731819152832,0.028223322704434395,21.50705909729004,0.908847987651825
26,0.05054384842514992,33.00846481323242,0.05054384842514992,20.727384567260742,0.910333514213562
27,0.05572332441806793,38.70989990234375,0.055723343044519424,20.47420310974121,0.9035738110542297
28,0.05649159103631973,34.074092864990234,0.05649162083864212,20.897621154785156,0.9106312990188599
29,0.0549120157957077,35.24812316894531,0.0549120157957077,20.02218246459961,0.9147339463233948
30,0.03786969929933548,33.31885528564453,0.03786970674991608,21.32481575012207,0.9100605845451355
31,0.04580766707658768,34.04569625854492,0.045807670801877975,21.017345428466797,0.9066769480705261
32,0.05092816799879074,32.31391906738281,0.05092815309762955,21.107990264892578,0.9069476127624512
33,0.04651857912540436,34.42730712890625,0.04651857912540436,20.592802047729492,0.9040707349777222
34,0.03673465922474861,29.75689697265625,0.03673465549945831,22.043258666992188,0.9073969721794128
35,0.062490064650774,41.170841217041016,0.062490079551935196,20.12257194519043,0.9007105231285095
36,0.04635251685976982,34.59901809692383,0.04635251313447952,20.577970504760742,0.9034383893013
37,0.04632771015167236,29.841007232666016,0.046327684074640274,21.497556686401367,0.9108510613441467
38,0.04844384640455246,29.287395477294922,0.04844385385513306,21.63180923461914,0.9098499417304993
39,0.05498356372117996,35.89019012451172,0.05498357489705086,20.03448486328125,0.9078417420387268
40,0.03654417768120766,30.930667877197266,0.03654416650533676,21.541501998901367,0.9060577154159546
41,0.03604752942919731,28.433534622192383,0.03604753315448761,21.51763153076172,0.9100257754325867
42,0.057628702372312546,37.86970520019531,0.05762870982289314,20.197057723999023,0.9037083983421326
43,0.038974467664957047,31.964414596557617,0.03897445276379585,21.10184669494629,0.9048095941543579
44,0.038504235446453094,27.511085510253906,0.038504235446453094,21.800922393798828,0.9092238545417786
45,0.05484985187649727,34.21110534667969,0.05484984070062637,20.604772567749023,0.9056040644645691
46,0.056783925741910934,35.02146911621094,0.05678395554423332,20.21691131591797,0.9058408141136169
47,0.04468443617224693,30.52621078491211,0.04468443617224693,21.144760131835938,0.9088259935379028
48,0.04638669639825821,34.07499313354492,0.046386703848838806,20.760339736938477,0.9041077494621277
49,0.03923236206173897,27.94352149963379,0.03923236206173897,21.750293731689453,0.9067461490631104
50,0.03597824275493622,28.41327667236328,0.03597824275493622,22.292818069458008,0.9136288166046143
51,0.05195832625031471,34.6028938293457,0.05195831134915352,21.633995056152344,0.9087317585945129
52,0.056517016142606735,31.712430953979492,0.056516993790864944,20.348657608032227,0.9032040238380432
53,0.039962925016880035,28.107004165649414,0.039962928742170334,21.231393814086914,0.9116604328155518
54,0.04193741828203201,28.626243591308594,0.04193740710616112,22.14885139465332,0.9078216552734375
55,0.053619060665369034,36.737205505371094,0.05361904576420784,21.19281005859375,0.9076991081237793
56,0.04030734673142433,31.119977951049805,0.04030734673142433,21.678380966186523,0.909652829170227
57,0.038851141929626465,27.197444915771484,0.03885114938020706,21.388525009155273,0.9086885452270508
58,0.04664607718586922,30.567855834960938,0.046646080911159515,21.25787353515625,0.9060177803039551
59,0.03939596936106682,29.048770904541016,0.039395980536937714,21.709136962890625,0.9076592326164246
60,0.042783498764038086,30.591503143310547,0.042783480137586594,22.039207458496094,0.9108977913856506
61,0.04632085561752319,29.663381576538086,0.0463208444416523,21.431957244873047,0.906821072101593
62,0.047965988516807556,29.880701065063477,0.047965988516807556,21.105499267578125,0.9100936651229858
63,0.042615778744220734,27.6000919342041,0.04261577129364014,22.12628746032715,0.9120185375213623
64,0.05303875729441643,30.788877487182617,0.05303877219557762,21.256006240844727,0.9026703238487244
65,0.04513557255268097,30.77652359008789,0.04513557627797127,21.67015838623047,0.9090400338172913
66,0.05828798562288284,31.45374870300293,0.058287959545850754,21.26999282836914,0.908089816570282
67,0.040845826268196106,26.331480026245117,0.0408458337187767,21.7084903717041,0.91168212890625
68,0.05871795490384102,33.20439147949219,0.05871794745326042,21.144245147705078,0.9064981937408447
69,0.0384657084941864,25.082889556884766,0.038465723395347595,22.45203399658203,0.9144768118858337
70,0.040747154504060745,24.831729888916016,0.04074718430638313,21.99705696105957,0.932328462600708
71,0.04069007188081741,26.665693283081055,0.04069007560610771,22.724842071533203,0.9156601428985596
72,0.04836253821849823,31.07744598388672,0.04836256429553032,22.24119758605957,0.9180828332901001
73,0.035053860396146774,26.745309829711914,0.03505384549498558,22.44295883178711,0.9106972217559814
74,0.0453987754881382,32.55614471435547,0.04539874568581581,21.976903915405273,0.9098259210586548
75,0.06382596492767334,33.81193542480469,0.06382597237825394,21.694942474365234,0.9089133739471436
76,0.0337134450674057,24.46833610534668,0.033713433891534805,21.822195053100586,0.9118275046348572
77,0.04625556617975235,28.38903045654297,0.04625557363033295,20.921018600463867,0.33646801114082336
78,0.059263188391923904,33.296905517578125,0.059263210743665695,21.400707244873047,0.9125099182128906
79,0.05595288798213005,31.584169387817383,0.055952899158000946,21.41582489013672,0.9128395915031433
80,0.03869904950261116,23.97964096069336,0.03869904205203056,22.070533752441406,0.9124775528907776
81,0.049784816801548004,31.826263427734375,0.04978480935096741,21.173357009887695,0.899371862411499
82,0.044538822025060654,26.6883544921875,0.04453882575035095,21.870929718017578,0.9130791425704956
83,0.034517332911491394,26.2320613861084,0.0345173254609108,22.063173294067383,0.9114881753921509
84,0.037103354930877686,24.357465744018555,0.03710335120558739,22.24131965637207,0.9151175022125244
85,0.040998756885528564,25.920547485351562,0.040998753160238266,22.189353942871094,0.9080654382705688
86,0.042544856667518616,28.433380126953125,0.04254487529397011,22.032306671142578,0.9108127355575562
87,0.045601118355989456,32.388126373291016,0.04560112580657005,21.233524322509766,0.907829999923706
88,0.044548388570547104,28.040433883666992,0.04454837366938591,22.315570831298828,0.9101141691207886
89,0.04842602089047432,27.045804977416992,0.048426009714603424,22.260032653808594,0.9121960401535034
90,0.04622739925980568,26.887283325195312,0.04622741416096687,22.637678146362305,0.9143496155738831
91,0.04122418165206909,27.28546142578125,0.041224174201488495,21.76702880859375,0.9072799682617188
92,0.044064152985811234,24.560388565063477,0.04406414553523064,22.133943557739258,0.9128715991973877
93,0.0510556697845459,29.173309326171875,0.05105563625693321,22.091083526611328,0.9102267622947693
94,0.046527355909347534,23.317508697509766,0.04652733728289604,22.125690460205078,0.9094148278236389
95,0.04970574006438255,28.24887466430664,0.04970574378967285,21.921794891357422,0.9127957224845886
96,0.04247770830988884,28.025190353393555,0.042477697134017944,21.868133544921875,0.9111716151237488
97,0.050174158066511154,30.253450393676758,0.05017418414354324,20.947738647460938,0.9117901921272278
98,0.04487290233373642,27.678014755249023,0.04487287625670433,22.033496856689453,0.9102897047996521
99,0.04443651810288429,27.094881057739258,0.04443652182817459,22.333402633666992,0.9097056984901428
100,0.04351382702589035,25.371850967407227,0.04351381957530975,21.84730339050293,0.9124050140380859
101,0.05111197754740715,26.957923889160156,0.05111199989914894,21.444841384887695,0.9091759324073792
102,0.0465073361992836,27.277212142944336,0.0465073399245739,21.551977157592773,0.9088806509971619
103,0.044933002442121506,24.266244888305664,0.04493299871683121,21.738025665283203,0.9128908514976501
104,0.03342634439468384,26.044401168823242,0.03342633694410324,21.974590301513672,0.9108498692512512
105,0.035756006836891174,22.082590103149414,0.03575601801276207,22.7457275390625,0.9165585041046143
106,0.036800842732191086,26.50434112548828,0.03680083155632019,22.13835906982422,0.9020565748214722
